Reading,Name,PlasticType,Color,MeasurementType,DateTime,nm940,nm1050,nm1200,nm1300,nm1450,nm1550,nm1650,nm1720,nm940_snv,nm1050_snv,nm1200_snv,nm1300_snv,nm1450_snv,nm1550_snv,nm1650_snv,nm1720_snv,nm940_norm,nm1050_norm,nm1200_norm,nm1300_norm,nm1450_norm,nm1550_norm,nm1650_norm,nm1720_norm,SourceFile
26,B03A,HDPE,green,regular,2023-05-08 10:33:21.889945,3220.0,3209.0,3177.0,3283.0,3431.0,3265.0,3259.0,3352.0,-0.7060379258508592,-0.848540993453785,-1.2630953719350235,0.1101160067840789,2.027430007259807,-0.1230708311116176,-0.2007997770768498,1.0039988853842494,0.2766585403480524,-0.3328380022466202,-0.97173656307484,-0.9637261621664076,-0.4932774557242938,-0.5828778158582912,0.9634256659151268,2.1043717928072736,measurement1.csv
27,B03A,HDPE,green,regular,2023-05-08 10:33:30.437501,3537.0,3448.0,3409.0,3609.0,3409.0,3424.0,3504.0,3525.0,0.7959144789027108,-0.5189140802126723,-1.0950749094879524,1.8595960098724589,-1.0950749094879524,-0.8734745905359216,0.3083937772082429,0.6186342237410861,0.3344535334272682,-0.322275006285938,-0.9703036474046636,-0.9500110067414634,-0.5582466293347444,-0.5968447243997471,0.9927606297638422,2.0704668509754454,measurement1.csv
28,B04A,HDPE,yellow,regular,2023-05-08 10:34:17.371087,116540.0,182569.0,279145.0,308882.0,147018.0,168577.0,68636.0,48615.0,-0.5616247651315147,0.2036505853927829,1.3229653145607936,1.6676168025212508,-0.2083850956941531,0.0414834663309166,-1.116831574132347,-1.348874733847729,1.5000661074252,1.6458116789561832,-0.9883818727607504,-0.5242985614477589,-1.146014720861552,-0.6744354027707056,0.0513580188584259,0.1358947526009533,measurement1.csv
29,B04A,HDPE,yellow,regular,2023-05-08 10:34:24.989146,133401.0,205991.0,324552.0,367452.0,171666.0,191737.0,79317.0,58354.0,-0.5711295739631616,0.1417297745155175,1.306040522758811,1.7273336216668609,-0.1953538063707018,0.0017504777361389,-1.1022534891459812,-1.3081175271974836,1.4913634281506574,1.5259658853686109,-1.0332553785600764,-0.3976701371458398,-1.1780032375645877,-0.8274132518227775,0.0342709445258115,0.384741747048208,measurement1.csv
30,B04A,HDPE,yellow,regular,2023-05-08 10:34:33.905855,123526.0,184931.0,278944.0,305180.0,147171.0,170148.0,70070.0,50600.0,-0.5061936177884448,0.2201210806956031,1.3321318900528347,1.642458287405289,-0.2265142586864935,0.0452638184581683,-1.1384854266340318,-1.3687817735029253,1.6498127777331892,1.4569583339367025,-0.9919902818429835,-0.6349379420493185,-1.1247822360050173,-0.6617245732810381,0.0580339219967454,0.2486299995117193,measurement1.csv
31,B05A,HDPE,grey,regular,2023-05-08 10:34:57.059216,41388.0,57891.0,106210.0,102397.0,58164.0,61356.0,26319.0,20406.0,-0.604973403315605,-0.0465403200562243,1.588491380241298,1.4594660305189433,-0.037302470469494,0.0707093093138146,-1.1148823975369957,-1.314968128695737,1.465460631638388,0.6840057653467773,-0.9013432235007836,-1.2256350334612067,-0.8477226219862075,-0.8141268205989378,0.4044869950929469,1.2348743074690316,measurement1.csv
32,B05A,HDPE,grey,regular,2023-05-08 10:35:04.808802,2372.0,2193.0,2269.0,102882.0,59151.0,61762.0,26085.0,19602.0,-0.936703827004158,-0.941916230362633,-0.9397031429031688,1.990104338137302,0.7166763422184762,0.7927075442798069,-0.2461914200794794,-0.4349736042861462,-1.2093681916891352,-1.2702336064438051,-1.3206834800886793,0.4819554821172481,0.6227037184504397,0.612909788003199,0.954245229942114,1.128471059708619,measurement1.csv
33,B05A,HDPE,grey,regular,2023-05-08 10:35:10.678267,2201.0,2263.0,105993.0,102789.0,56696.0,60939.0,25598.0,19796.0,-1.1534030425219777,-1.1518080033656266,1.516795410961417,1.4343679035912846,0.2485591965964284,0.357716473054441,-0.5514815725035658,-0.7007463658124014,-1.6536939346297834,-1.7076085292248733,0.4021217385190377,0.3000612960682249,0.3690377087106047,0.4221860765838249,0.7948726167894152,1.073023027183548,measurement1.csv
34,C01A,PVC,transparent,regular,2023-05-08 10:37:28.476592,141379.0,211879.0,437498.0,461804.0,230300.0,260520.0,98768.0,67937.0,-0.7140981665760952,-0.197122600152607,1.4573385391509526,1.6355741152855527,-0.0620416510875421,0.1595612087325686,-1.0265640653118575,-1.252647380040972,1.4636913538237453,0.9363286479644142,-1.117899642229882,-0.4174510816478117,-1.6756778097957126,-0.2949889284707405,0.7117461502469445,0.3942513101090475,measurement1.csv
35,C01A,PVC,transparent,regular,2023-05-08 10:37:36.721212,136160.0,210825.0,444888.0,467284.0,227972.0,254694.0,96764.0,66481.0,-0.7297116658623883,-0.1954167605034938,1.4795135071321976,1.639776933107123,-0.0727146277479998,0.1185052002972741,-1.0116253080176016,-1.2283272784051111,1.1018906160459097,1.270878771102251,-0.7070798048331863,0.0348803144538827,-1.9633634716022583,-0.6010025157519966,0.6324644234255271,0.2313316671598878,measurement1.csv
36,C01A,PVC,transparent,regular,2023-05-08 10:37:45.818528,133794.0,212940.0,443776.0,464868.0,233253.0,272372.0,98134.0,68259.0,-0.7701208901269208,-0.2011700500768391,1.458223174012826,1.6098456327389312,-0.055147529495416,0.2260642552052528,-1.026467224195426,-1.2412273680624084,0.3699211988393673,1.245223128067434,-1.151332013693159,-0.4372925855904934,-1.901408739097812,0.656337958076607,0.6693563622857313,0.5491946911123136,measurement1.csv
37,C02A,PVC,white,regular,2023-05-08 10:37:59.920037,136804.0,214947.0,363087.0,433974.0,197764.0,223679.0,83544.0,54695.0,-0.6284860616854764,0.0113423115835183,1.224300288831242,1.8047171386568084,-0.1293506607605321,0.082839200049342,-1.0645745041602557,-1.300787712514647,1.4598759494996032,1.6827934484168805,-1.0753404817523968,0.2714836228656867,-1.0517334322008844,-0.453221251483155,-0.1451792853619715,-0.6886785699837603,measurement1.csv
38,C02A,PVC,white,regular,2023-05-08 10:38:10.823399,135460.0,211275.0,361904.0,427890.0,196886.0,221407.0,82849.0,55151.0,-0.6308756666778488,-0.0027155507222114,1.2453109625836212,1.7920335558890184,-0.121934648638002,0.0812324581792265,-1.066780591304137,-1.2962705193096669,1.5051582851177483,1.6580135770636917,-1.0864792907548164,0.2256634742961844,-1.071255552242157,-0.4934147364530147,-0.155545476133965,-0.5821402808936688,measurement1.csv
39,C02A,PVC,white,regular,2023-05-08 10:38:28.201551,137258.0,212513.0,367254.0,438370.0,197082.0,219421.0,81847.0,53338.0,-0.6131794121178524,-0.0070266758790292,1.2393580235872088,1.812172560699164,-0.1313179903817371,0.0486148509555703,-1.059495660443272,-1.2891256964200524,1.533839240003857,1.6041138086310252,-0.918833092285084,0.4158297380951531,-1.0086143966381471,-0.5466476197162962,-0.2587761515892492,-0.8209115265012643,measurement1.csv
40,C03A,PVC,white,regular,2023-05-08 10:38:51.428767,150780.0,233476.0,495800.0,522086.0,261724.0,281516.0,104023.0,70900.0,-0.7276079959724107,-0.2009909975319542,1.4695163728232536,1.6369084404082137,-0.0211047034917828,0.1049328755100251,-1.025361587392557,-1.2362924043527876,1.4112591933801453,1.618541981623311,-0.6156652710801901,0.3643420146198947,-1.3759650850638132,-0.7105393750718911,-6.711370112951505e-05,-0.6919063447063546,measurement1.csv
41,C03A,PVC,white,regular,2023-05-08 10:39:01.525107,154106.0,238901.0,507391.0,525634.0,265213.0,287384.0,106857.0,73139.0,-0.7286257296979775,-0.1947276635352622,1.4957763966572892,1.6106405091757916,-0.0290583915631723,0.1105377405777977,-1.026121451475466,-1.2384214101390003,1.4045790549747936,1.6402185732516903,-0.5403051641412103,-0.0302498462621766,-1.538549915108437,-0.6989558657337381,0.1647381675987094,-0.4014750045796113,measurement1.csv
42,C03A,PVC,white,regular,2023-05-08 10:39:08.504043,151228.0,234841.0,494886.0,527978.0,265549.0,288328.0,105203.0,71912.0,-0.7368370447991794,-0.2069233616461129,1.4411625070051637,1.6508895064299094,-0.0123054268481225,0.1320609251371393,-1.0285294522850952,-1.239517652993702,1.307844490098744,1.623489615179822,-1.02516460210044,0.4295359791171161,-1.3722317027448414,-0.3634091300765364,0.0340603321344241,-0.6341249816082619,measurement1.csv
43,C04A,PVC,transparent,regular,2023-05-08 10:39:37.343169,136155.0,216042.0,439330.0,360300.0,197974.0,218307.0,87597.0,66724.0,-0.6568095092000523,0.0061273549774944,1.8590677148417531,1.203242607177784,-0.1438087205036216,0.0249233042228302,-1.0597647866636362,-1.232977964852552,1.080302507360681,1.384625058060045,0.2565270193172548,-1.4240344376749572,-1.2230310758376697,-0.8558147821911608,0.0108821529997706,0.7705435579660334,measurement1.csv
44,C04A,PVC,transparent,regular,2023-05-08 10:39:52.386352,6403.0,6281.0,6178.0,6171.0,6195.0,6300.0,6172.0,6422.0,1.4214681476507067,0.1625272110744002,-0.9003491534121536,-0.9725834694452204,-0.7249229573318486,0.3585917831641529,-0.9622642814404966,1.6175327197404594,0.3404005313288797,-0.3094080434408002,-0.964243751555936,-0.9727656155751848,-0.5491207827577553,-0.577051646096205,0.9326793006006332,2.099510007496369,measurement1.csv
45,C04A,PVC,transparent,regular,2023-05-08 10:40:03.719826,138729.0,217603.0,419215.0,386461.0,217460.0,237261.0,93251.0,68058.0,-0.7014823011049802,-0.0390672372791036,1.6541501201271724,1.379069066794607,-0.040268207866713,0.1260284257364538,-1.0834245415476256,-1.295005324859811,1.167228930223124,1.4065350664048837,-0.550477660320095,-1.4973999926676478,-1.004935558926643,-0.6185794147256771,0.3048132245961738,0.792815405415883,measurement1.csv
46,C05A,PVC,blue,regular,2023-05-08 10:40:28.033121,114093.0,163779.0,323570.0,303748.0,152587.0,151948.0,55298.0,39815.0,-0.5062249929393325,0.00696408925389,1.657388688391217,1.452654276540111,-0.1086341116056387,-0.1152341161043198,-1.113497707336759,-1.273416126199168,1.8802236553964515,1.326986951571598,0.2379507673166433,-0.2739646158271115,-0.6419390111386164,-0.938160430277596,-0.8796956565243234,-0.7114016605170509,measurement1.csv
47,C05A,PVC,blue,regular,2023-05-08 10:40:34.991114,2353.0,2274.0,2254.0,2431.0,2239.0,2306.0,2260.0,2286.0,0.8845806746261138,-0.4433409081855344,-0.7795235873783568,2.195693123478121,-1.0316605967729735,0.0945513785229812,-0.6786687836205101,-0.241631300669841,0.3676223168585452,-0.3210609319214367,-0.983559520871017,-0.9528988277435868,-0.5665779956730106,-0.5835783940929901,0.9705580060927268,2.069495347350769,measurement1.csv
48,C05A,PVC,blue,regular,2023-05-08 10:40:42.473592,2270.0,2350.0,2362.0,2316.0,2325.0,2344.0,2284.0,2336.0,-1.7740153338581828,0.8849303656013886,1.2837722205203244,-0.2451215566689292,0.0540098345202725,0.6855094381419208,-1.3086998364527578,0.4196148681959636,0.2819413494082313,-0.2932701645743289,-0.9600398581090244,-0.9784122941689052,-0.5385116605899529,-0.5753784088323838,0.965514361086571,2.098156675779793,measurement1.csv
49,C06A,PVC,grey,regular,2023-05-08 10:41:05.545396,26401.0,36906.0,77107.0,73545.0,42197.0,44085.0,19884.0,15562.0,-0.7245654612941133,-0.2353867133353629,1.636624219238623,1.4707551378270027,0.0109954623381018,0.098912594765148,-1.0280378935118355,-1.2292973460275634,0.6218955343517136,-0.1042907577721893,-0.7623388937303801,-1.1701924363432394,-0.7105883888509801,-0.7396408218474678,0.9349358044079996,1.9302199597845449,measurement1.csv
50,C06A,PVC,grey,regular,2023-05-08 10:41:18.713653,27101.0,36499.0,74891.0,69014.0,41413.0,43799.0,19189.0,15820.0,-0.6863471668652109,-0.2211176694563682,1.6794027460065273,1.3884734252710762,0.0221402311892003,0.1402544662197918,-1.078015158299427,-1.2447908740655893,0.8269988006677114,-0.0816950946815997,-0.7669169328917057,-1.3023202641422638,-0.6616714813228164,-0.6155528730701397,0.6581329383538065,1.9430249070870107,measurement1.csv
51,C06A,PVC,grey,regular,2023-05-08 10:41:27.892461,2162.0,37619.0,77768.0,76372.0,43684.0,45346.0,20055.0,16105.0,-1.4801178731237432,-0.0890527656281299,1.4860910141852035,1.4313225089517132,0.1488920654901511,0.2140964033827452,-0.7781315807578068,-0.9330997725001332,-2.419555747108834,0.323530081326111,0.0222130621937059,-0.0696455271308222,0.115566507991505,0.0854739045583567,0.7176544749104524,1.224763243259522,measurement1.csv
52,D01A,LDPE,white,regular,2023-05-08 10:43:02.652366,137881.0,215724.0,493605.0,502035.0,247419.0,258507.0,97820.0,68598.0,-0.7398034409609964,-0.238238291405544,1.5522300271795393,1.606546975533951,-0.0340181635178719,0.0374250539618096,-0.9979281465394167,-1.1862140142514708,0.4926648734391889,1.0380074016646312,0.9117394586887588,0.9285624658965752,-1.5104523334329465,-1.63528771727974,-0.1642285178656426,-0.0610056311108109,measurement1.csv
53,D01A,LDPE,white,regular,2023-05-08 10:43:12.010894,135277.0,215151.0,474989.0,497289.0,255960.0,278079.0,100935.0,68096.0,-0.7815425972224013,-0.2522710434427406,1.469501523237274,1.6172687021601575,0.018142893986137,0.164710707017315,-1.0091040527636426,-1.2267061329720994,-0.5932489586933883,1.366132264662624,-0.9333526892291948,0.761701977590761,-1.3637628280097782,0.6239916649051194,1.087009439546545,-0.9484708707727142,measurement1.csv
54,D01A,LDPE,white,regular,2023-05-08 10:43:22.410301,2408.0,2452.0,2431.0,2455.0,2410.0,272825.0,100460.0,73000.0,-0.6156315571400661,-0.6151381289593706,-0.6153736287728844,-0.6151044861288687,-0.6156091285863982,2.4168995414765786,0.4839507149861657,0.1760066731248439,-0.7579956884648924,-0.7701535345433203,-0.783704454719558,-0.7837718899641615,-0.7752094961512815,1.2324072853094838,1.2780619113219245,1.360365867211805,measurement1.csv
55,D02A,LDPE,transparent,regular,2023-05-08 10:44:00.268432,3272.0,3488.0,3429.0,3479.0,3461.0,3425.0,3374.0,3490.0,-2.241088783189784,0.8769477847264372,0.0252618703419138,0.7470295943965947,0.4871932137369095,-0.0324795475824606,-0.7686826261182351,0.9058184936886244,0.2369619744432803,-0.2850150512651342,-0.9600294981655532,-0.9610001224238782,-0.5263881268246963,-0.5798062782319251,0.9564702615997522,2.118806840868156,measurement1.csv
56,D02A,LDPE,transparent,regular,2023-05-08 10:44:10.650795,163895.0,254938.0,542981.0,492436.0,262771.0,334194.0,104033.0,71409.0,-0.7130026843334545,-0.1457575408560148,1.6488998502962116,1.3339782662417847,-0.0969538853431386,0.3480484748887207,-1.0859740141319727,-1.2892384667621364,1.0680316174592013,1.2262994307639026,0.2241795202158797,-1.1503999816474015,-1.162182202068175,1.2464994435824714,-0.6198655166968958,-0.832562311608984,measurement1.csv
57,D02A,LDPE,transparent,regular,2023-05-08 10:44:20.095477,150521.0,240206.0,679314.0,523965.0,257594.0,350643.0,107430.0,78641.0,-0.7514637627474453,-0.2961481002395814,1.9331293701568408,1.144448622485166,-0.2078721484116643,0.2645219763661048,-0.970229523054368,-1.1163864345550527,-0.3889723211361474,-0.0530219130042236,2.073653028180714,-0.6599611494515926,-1.3447669911060869,1.0074696646386858,-0.5241764170117739,-0.11022390110957,measurement1.csv
58,D03A,LDPE,red,regular,2023-05-08 10:44:50.245021,99902.0,160646.0,284495.0,321830.0,175139.0,201639.0,79674.0,57252.0,-0.8188469795834589,-0.1343835783189416,1.2611469725701865,1.6818377582644235,0.0289235478914931,0.3275255519332043,-1.046776086668581,-1.2994271860883262,0.1249528923784545,0.5729678771710179,-1.7701548669357,-0.8806542576355506,-0.715937332946158,0.1527646692161861,1.1065221299363568,1.409538888815398,measurement1.csv
59,D03A,LDPE,red,regular,2023-05-08 10:45:01.938089,107617.0,168334.0,304241.0,340336.0,182963.0,206024.0,81042.0,58994.0,-0.7775763643155317,-0.1359059466449505,1.3003886900195036,1.6818484743602915,0.0186964964945808,0.2624101434452087,-1.05842672499863,-1.2914347683604723,0.481806601390145,0.6763771199048244,-1.763220070631754,-0.8592742511874651,-0.7957329377026486,-0.0669751060989274,0.9207185935592164,1.4063000507666192,measurement1.csv
60,D03A,LDPE,red,regular,2023-05-08 10:45:11.256178,99064.0,155965.0,269393.0,315265.0,170578.0,191726.0,79151.0,56848.0,-0.8030179755445965,-0.132889745603692,1.2029620824087666,1.743200780566078,0.039208878746081,0.2882707899038857,-1.0375351798610977,-1.300199630615425,0.2516196641717797,0.4654548210756069,-1.804765197288151,-0.7643714396895842,-0.6621590176997761,-0.0914229331656047,1.1666329789421774,1.439011123653551,measurement1.csv
61,D04A,LDPE,yellow,regular,2023-05-08 10:45:34.831391,88053.0,138315.0,204734.0,229419.0,121134.0,136890.0,58757.0,42663.0,-0.6432680379880816,0.1764527114639885,1.2596772639660188,1.6622638442896105,-0.1037514625906853,0.1532124490794992,-1.1210552147010624,-1.3835315535192874,1.1434622499675633,1.3044786024752448,-1.4030918967911732,-0.9011159199710742,-0.9635136779813236,-0.5522287980737748,0.552526854607522,0.8194825857670177,measurement1.csv
62,D04A,LDPE,yellow,regular,2023-05-08 10:45:44.354757,4182.0,4370.0,4291.0,4096.0,4194.0,4268.0,4205.0,4183.0,-0.5327904524806365,1.8735664259904667,0.8623845462073967,-1.6335707266748647,-0.3791932049186512,0.5679898217135915,-0.2383957279868313,-0.5199906818504711,0.3069603027127488,-0.2693481276921259,-0.9692873656897788,-1.0011448419926012,-0.5512944236726279,-0.579684374850098,1.0036822198614357,2.060116611323048,measurement1.csv
63,D04A,LDPE,yellow,regular,2023-05-08 10:45:52.628131,104788.0,163859.0,237417.0,295239.0,143587.0,174778.0,70427.0,49265.0,-0.6477878299985659,0.1155065708999676,1.0659968206213932,1.813152088836846,-0.146440985346161,0.256597995853178,-1.0917884209700155,-1.3652362398966422,1.1408272824306458,1.2747214986296738,-1.6844399184018406,-0.5558490308282241,-1.1093802070921628,-0.2086818880635811,0.5681493636520015,0.574652899673487,measurement1.csv
64,E01A,PP,white,regular,2023-05-08 10:46:52.356199,140977.0,217390.0,381259.0,441472.0,207841.0,238800.0,86999.0,60316.0,-0.64732356171719,-0.0359387503001144,1.275186551181371,1.756954230108469,-0.112340848951151,0.1353638920832441,-1.0792046467507692,-1.292696865653859,1.5525496403782917,1.5865708126381004,-1.211997309951698,0.0441236914923519,-1.1763553922990662,-0.3154913314855161,-0.1994553735814677,-0.2799447371909932,measurement1.csv
65,E01A,PP,white,regular,2023-05-08 10:47:00.896549,2362.0,2466.0,385533.0,454063.0,208818.0,246329.0,90787.0,61334.0,-1.1115795225327028,-1.1109340474177891,1.266568028009751,1.691898889788629,0.169787884433881,0.4025995866984,-0.562770512569223,-0.7455703064109461,-1.7116398309936471,-1.7265078398592553,0.3823526392671681,0.7217971205415391,0.3769677071302999,0.6421054861428309,0.6984350914493296,0.6164896263217334,measurement1.csv
66,E01A,PP,white,regular,2023-05-08 10:47:02.260518,145597.0,223297.0,386437.0,452226.0,210504.0,244065.0,90969.0,62445.0,-0.6407612216163597,-0.028715725312432,1.2563435059233825,1.7745656572276176,-0.1294866137836823,0.1348745046391763,-1.0710678029817515,-1.2957523040959504,1.5436912864506591,1.5147896172111324,-1.271171464868767,0.0152710963803428,-1.244070440426379,-0.3484543598079114,-0.0180620099673798,-0.1919937249716935,measurement1.csv
67,E01A,PP,white,regular,2023-05-08 10:47:09.743407,2331.0,2580.0,2290.0,2419.0,2481.0,2413.0,2452.0,2449.0,-1.149225210705509,1.83546399363005,-1.6406800596121671,-0.094395291100974,0.6487803340749484,-0.1663155128921923,0.3011659287507266,0.2652058178551174,0.2388445278124844,-0.2398469081304435,-0.9945905657147874,-0.9759865488633512,-0.5216508950149015,-0.59098090496533,1.0100770423808834,2.0741342524954454,measurement1.csv
68,E02A,PP,white,regular,2023-05-08 10:47:34.510298,129267.0,196025.0,360968.0,376979.0,183412.0,201558.0,76413.0,51797.0,-0.6072109057332967,-0.0092030663587498,1.4683308179690593,1.6117548797478105,-0.1221883696636895,0.0403606919212969,-1.0806688634657378,-1.3011751844166928,1.7553818809562087,1.605599272288854,-0.5249747705868753,-0.2894401367064722,-1.0779534869346703,-0.6971558363057481,-0.252071335736831,-0.5193855869744661,measurement1.csv
69,E02A,PP,white,regular,2023-05-08 10:47:39.966704,2415.0,2264.0,2496.0,366855.0,179560.0,197785.0,74896.0,51583.0,-0.8839983973107098,-0.8852422269830947,-0.8833311774202252,2.117996872914256,0.5751950286140008,0.7253195039730448,-0.286951917283337,-0.4789876865039347,-1.2701779006684224,-1.2899463024513365,-1.3060077148565636,0.8219299345888731,0.6425794483294367,0.7402125199312511,0.8464709129839815,0.8149391021427811,measurement1.csv
70,E02A,PP,white,regular,2023-05-08 10:47:45.901220,2385.0,2469.0,2307.0,2398.0,2292.0,2271.0,2422.0,2350.0,0.3607823305230011,1.6642539762835211,-0.8495841976831962,0.562510085224034,-1.0823469915690034,-1.408214903009133,0.9349305554413256,-0.1823308552105489,0.3267442668111978,-0.261294838523901,-0.9801918917949228,-0.9690843320682344,-0.5712933732450929,-0.6215509871742902,1.0487397472205977,2.0279314087746463,measurement1.csv
71,E03A,PP,blue,regular,2023-05-08 10:48:09.223327,117646.0,170190.0,260272.0,288776.0,138613.0,150861.0,63503.0,47727.0,-0.4651207876207652,0.1944651152129299,1.32526629706176,1.6830775899662145,-0.2019216093185026,-0.0481722157072987,-1.144778970041684,-1.3428154195526534,1.7696383156823916,1.340621630968836,-0.940330740453464,-0.5248817127949553,-1.027582016489248,-0.8618347048244853,-0.0813456559701809,0.3257148838811061,measurement1.csv
72,E03A,PP,blue,regular,2023-05-08 10:48:16.016445,124598.0,173960.0,268312.0,291407.0,143632.0,154156.0,69825.0,55711.0,-0.4514338022066984,0.1744747733215052,1.3708551047148254,1.663698963387972,-0.2100832931794339,-0.0766393109895142,-1.145953684047108,-1.324918751001548,1.6542976251682002,1.0330530034726468,-0.9824221857328356,-0.7007309246452286,-1.040690232755754,-0.9480294857186048,0.1224735719866477,0.8620486282249272,measurement1.csv
73,E03A,PP,blue,regular,2023-05-08 10:48:21.853453,125325.0,176588.0,273221.0,292049.0,144519.0,153986.0,69124.0,56334.0,-0.4517414323628752,0.1903085990974277,1.4006010261911102,1.636414731833281,-0.2113437126849582,-0.0927730545526857,-1.1556380794202163,-1.3158280781010832,1.63837538272795,1.0785258548183076,-0.9250930855489014,-0.7121482279112512,-1.0320724099513146,-0.9699644536893556,0.0380090396313153,0.8843678999232506,measurement1.csv
74,E04A,PP,purple,regular,2023-05-08 10:48:49.111074,109615.0,140537.0,194425.0,196169.0,112073.0,119185.0,69027.0,61534.0,-0.3336720288782379,0.3232777249184351,1.4681489600453712,1.5052009091631966,-0.2814508758211193,-0.1303537071709046,-1.1959796612144182,-1.3551713210423229,1.1456243034499984,0.425658561386147,-1.011532286762371,-1.0277247473210505,-0.8775761864385776,-0.8464542569250662,0.5774094322124358,1.6145951803984866,measurement1.csv
75,E04A,PP,purple,regular,2023-05-08 10:48:54.861881,110033.0,140720.0,193037.0,192307.0,114248.0,118265.0,71109.0,65013.0,-0.3447748843171529,0.3352461251015231,1.494585882971529,1.478409152210111,-0.2513708840988285,-0.1623545451007244,-1.2073270324780203,-1.342413814288437,1.0403341893879827,0.3577229938191235,-1.0017718161300948,-1.042045100369829,-0.8205171742076804,-0.8501522279395705,0.6008075989404906,1.7156215364995762,measurement1.csv
76,E04A,PP,purple,regular,2023-05-08 10:49:00.510039,97165.0,132527.0,175424.0,203989.0,113320.0,138336.0,65033.0,50982.0,-0.5124733261805045,0.2143870043342957,1.0961280709621275,1.6832771389208194,-0.1804098501478536,0.3337900827789672,-1.1729415163309926,-1.4617576043368592,1.1416679865638155,0.5496655916548417,-1.420980333127114,-1.0353940018960806,-0.9128861115088064,-0.3921518547609031,0.7405236489943233,1.329555074079926,measurement1.csv
77,E05A,PP,white,regular,2023-05-08 10:49:22.344618,137287.0,211777.0,334331.0,404508.0,173613.0,204755.0,75024.0,50566.0,-0.5447854595539906,0.1129770460074128,1.1951548699646182,1.814832670377863,-0.2240191717700794,0.0509712960536985,-1.0945809607456896,-1.310550290333833,1.6075149382722302,1.63354694979731,-0.880549117782514,0.1700734550588861,-1.121776556363294,-0.4671152010873094,-0.3632487484312197,-0.5784457194640882,measurement1.csv
78,E05A,PP,white,regular,2023-05-08 10:49:29.364700,2620.0,206239.0,321755.0,399603.0,173178.0,203065.0,74818.0,50033.0,-1.38833509144282,0.2151885873264825,1.1248907333772673,1.7379529296597,-0.0451706932111486,0.190192962377859,-0.819767312602014,-1.0149521154853265,-2.467484032491356,1.1819093465873216,-0.0124977777526158,0.5480069475274433,-0.03470854426875,0.2596025817367142,0.3244093285720579,0.2007621500891837,measurement1.csv
79,E05A,PP,white,regular,2023-05-08 10:49:34.893480,136562.0,211574.0,327138.0,392944.0,166993.0,199345.0,72676.0,49470.0,-0.526214534635298,0.1540421560936107,1.202050264228251,1.798821071433852,-0.2502468047311304,0.0431417792082613,-1.1055735564439029,-1.3160203751536437,1.6059396198049505,1.6634219486959072,-0.8253294012295106,0.1051686166607134,-1.1322997282928915,-0.469437498643467,-0.4014875263701363,-0.545976030625566,measurement1.csv
80,F01A,PS,white,regular,2023-05-08 10:50:40.062994,149105.0,227930.0,458980.0,503486.0,253682.0,272430.0,87001.0,56336.0,-0.6741704623339878,-0.1532457174493366,1.3736767348893717,1.6678001309672186,0.0169395541049867,0.1408380268877009,-1.0845924142060637,-1.2872458528598896,1.290211286982449,1.219490058087311,-0.2741936774686767,0.5649295726614451,-0.0845990692537737,0.1683112297675571,-1.08205617117444,-1.8020932296018704,measurement1.csv
81,F01A,PS,white,regular,2023-05-08 10:51:00.241985,153400.0,235180.0,465956.0,509532.0,255955.0,273542.0,89389.0,57478.0,-0.6652601174645387,-0.1300625609861908,1.3802180857959956,1.665395008284385,0.005896466108914,0.1209920814890156,-1.0841709854974997,-1.2930079777300814,1.3729764065475822,1.3381758646386055,-0.3024586248808067,0.4764856704065365,-0.1829190494514285,0.0093733108044145,-0.9713198709416204,-1.7403137071232748,measurement1.csv
82,F01A,PS,white,regular,2023-05-08 10:51:07.824269,2776.0,228101.0,453350.0,495077.0,244569.0,265820.0,84651.0,54668.0,-1.3463135325331812,-0.0031325490151502,1.3395953922095385,1.5883334945029228,0.0950345626527735,0.2217135333872312,-0.8582498776988805,-1.036981023505254,-2.5500602834790915,0.8268147694547672,0.3627364477859159,0.5838753277937555,0.3433812877469188,0.4492907677160586,0.0948891553905866,-0.1109274724089122,measurement1.csv
83,F02A,PS,blue,regular,2023-05-08 10:51:37.333615,138932.0,203658.0,443457.0,508006.0,242549.0,271264.0,96171.0,68347.0,-0.7264764451137534,-0.2895347785731572,1.3292609865717373,1.7650077905381332,-0.0269957934137107,0.1668487196832397,-1.015140391641307,-1.2029700880511818,1.0745302396383851,-0.1857779518077394,-1.529820288147798,1.5696715131380934,-1.352193044052527,0.2668924072020432,-0.1392726269734001,0.2959697510029335,measurement1.csv
84,F02A,PS,blue,regular,2023-05-08 10:51:45.205639,2716.0,2666.0,2755.0,2634.0,2781.0,2696.0,2707.0,2607.0,0.3797324790234923,-0.5352855427198627,1.0934465359833092,-1.12089707663561,1.569255907289854,0.0137252703261503,0.2150292351096884,-1.6150068083770217,0.3510911901907745,-0.3227826578714522,-0.9773226452054428,-1.0091494290460636,-0.5176271620272226,-0.5933641770656666,1.0502586190636256,2.0188962619614466,measurement1.csv
85,F02A,PS,blue,regular,2023-05-08 10:51:52.278966,2753.0,2738.0,2742.0,2786.0,2781.0,2817.0,2880.0,2840.0,-0.8302212030104789,-1.1485168718962857,-1.0636380268600705,-0.1299707314617043,-0.2360692877569732,0.5278403175689627,1.8646821268893503,1.0158936765271993,0.2747077172892213,-0.3343663904616971,-0.9635839381904596,-0.963817804764468,-0.5415881335094663,-0.5730730618027768,1.03937908448554,2.062342526954107,measurement1.csv
